nom_table	nom_champ1	nom_champ2	res_min	res_max	ratio_distinct	nb_valeur_distincts_50	nb_valeur_distincts_500	nb_valeur_distincts_5000	statut
b_i_tcga_i_dmtaxeint	ureidec_d	urelibl_d	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	ureidec_d	urelibl_d	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_gb2k_r_contrats	code_origine_frais	flag_individuel_collectif	-1.1579965373138148	0.5017981999654841	1.0	1	0	0	0
b_v_gbp_e_t5_fin	f_prevision	l_typ_produit	0.7116255926183589	0.5067628857405905	1.0	1	0	0	0
b_v_tcol_r_dm_intervcontrat	cdrole	lbrole	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_tcol_r_dm_intervcontrat	cdrole	lbrole	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_ngo_t_contrat	cd_vip	lib_mod_gest	0.7442007450308292	0.5067628857405905	1.0	1	0	0	0
b_v_ngo_t_contrat	indic_report	lib_opt_secu	0.6697090362052542	0.5067628857405905	1.0	1	0	0	0
b_v_gb2k_e_contrats	code_systeme_origine	libelle_code_systeme_origine	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_gb2k_e_contrats	code_systeme_origine	libelle_code_systeme_origine	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_gps_i_inf_devis_orgh	org_cod_type_residence	org_cod_type_materiau_construc	-1.5224550072462728	-1.6171645287500078	1.0	1	0	0	0
b_i_gps_i_inf_devis_orgh	org_cod_type_residence	org_cod_type_materiau_construc	-1.5224550072462728	-1.6171645287500078	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_f	pernoml_ud	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_v_epa_e_etatctrl	produit	lib_produit	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_epa_e_etatctrl	produit	lib_produit	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_gb2k_e_contrats	sexe_a2	libelle_code_origine_frais	0.14702155389281307	0.11350751250191711	1.0	1	0	0	0
b_v_apg_r_contrats_echeanciers	num_contrat	souscripteur	0.41902407653693724	0.5067628857405905	0.9158743877845001	0	0	1	0
b_v_apg_r_recap_dc	num_contrat	souscripteur	0.4992063770611556	0.35787457233766934	1.0194174757281553	0	1	0	0
b_v_gbp_e_t5_fin	f_prevision	systeme	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_ngo_t_contrat	tab_mortalite_regl	lib_opt_secu	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_ngo_t_contrat	cd_sys	typ_prime_adh	0.6697090362052542	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_a	pernoml_rb	0.06774656717255453	0.31172476956679235	1.0	1	0	0	0
b_v_apg_r_cv_ttadhesionassure	ageretass	cdoptsouscr	-1.0660675410203884	-2.0881128793815704	0.8947368421052632	1	0	0	0
b_r_gnr_t_rsbgrgc	grggctc	grggctl	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_r_gnr_t_rsbgrgc	grggctc	grggctl	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_t_bmg_t_ref_param_flux	id_interm	l_cli_agent	0.474833935453961	0.5067628857405905	0.9713261648745519	0	0	1	0
b_v_ngo_t_contrat	indic_cl_obseques	lib_popul	0.6697090362052542	0.5067628857405905	3.0	1	0	0	0
b_v_gbp_e_t5_fin	f_calc_pb	systeme	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_gb2k_e_contrats	type_personne_a2	libelle_freq_charg_encours	-0.6394767583247337	0.11350751250191711	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_p	cirlibl_p	-0.8641883034540546	-1.1701372535794121	0.6818181818181818	1	0	0	0
b_v_ngo_t_contrat	vers_prod	seg_tarif_type_1_fumer	-0.6018237145067904	-0.9840364427983094	1.0	1	0	0	0
b_v_ass_v_p_ev_vie_solvency	code_lieu_sinistre	cplmt_soc	-1.112391323936357	0.3864781303823163	1.0	1	0	0	0
b_t_bmg_t_ref_filiere	cd_filiere	l_filiere	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_filiere	cd_filiere	l_filiere	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_gbp_e_t5_fin	flag_ggp	l_typ_produit	0.7116255926183589	0.4694841925520742	1.0	1	0	0	0
b_i_gps_i_ref_iard_dwbaxeint_h	flagape	pernoml_cf	-0.5306374255583638	0.3848232351239471	1.0	1	0	0	0
b_r_gnr_t_rsbptfs	ptfauml	ptfcopc	-2.517623997261795	0.4368061081818227	1.0046948356807512	0	1	0	0
b_i_ass_i_p_pm_iard_solvency	code_compagnie	regroupmt	0.589993326834709	0.25254310213501396	1.0	1	0	0	0
b_v_p3i_r_indiv	type_tempo_novita	param_calcul	-0.8392999289182099	0.5049938898091452	1.5	1	0	0	0
b_v_ngo_t_contrat	vers_prod	lib_opt_secu	-0.07506433814279084	0.5067628857405905	1.0	1	0	0	0
b_v_ais_r_provision_sinistre	fin_prise_charge	lb_garantie	-0.9028789616856068	-1.4021945056854146	2.4444444444444446	1	0	0	0
b_v_gb2k_e_contrats	code_nantissement	libelle_code_nantissement	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_gb2k_e_contrats	code_nantissement	libelle_code_nantissement	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ciecodc	pernoml_uf	0.05150354227770687	0.3086484063812354	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_h	pernoml_ur	-0.039016578673880024	0.43969956189145476	1.5	1	0	0	0
b_v_gen_t_hierarchie_rs	grade	prenom_imd	-3.5562171025822162	-4.411600629088835	0.95	1	0	0	0
b_v_gb2k_e_contrats	type_personne_a1	libelle_senacq	-0.33355775346292027	-0.19648049931567702	1.0	1	0	0	0
b_t_bmg_t_inf_ctrt	cd_appli	l_fam_cmpt	-1.6439411638904258	0.47723607034127496	1.1111111111111112	1	0	0	0
b_m_nps_t_hierarchie_adm	level5_id	level5_emailadresss	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_m_nps_t_hierarchie_adm	level5_id	level5_emailadresss	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_gb2k_r_contrats	code_origine_systeme	libelle_code_origine_frais	-0.8350234820713553	0.5017981999654841	1.0	1	0	0	0
b_v_gb2k_r_contrats	code_origine_systeme	libelle_code_origine_frais	-0.8350234820713553	0.5017981999654841	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_e	pernoml_rf	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rd	pernoml_ud	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rd	pernoml_ud	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ptfcieorigcodc	pernoml_ub	-0.06608796746771912	-0.9184947515893687	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_e	reglibl_h	-0.003993020320525676	-0.5896365788388489	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_f	reglibl_h	-0.2630330275362819	-1.060928102487147	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_uh	urelibl_r	-0.039016578673880024	0.43969956189145476	1.5	1	0	0	0
b_v_gb2k_r_contrats	indicateur_maj_deces_exclue_a1	flag_individuel_collectif	-1.1579965373138148	0.5017981999654841	1.0	1	0	0	0
b_v_dmr_r_ttrettaux	escompte	lbtypsupport	-0.5500388030981438	-1.3858275915801477	1.0	1	0	0	0
b_i_gps_i_ref_adm_tranche_delai	cod_tranche	lib_intvl	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_gb2k_e_contrats	indicateur_maj_deces_exclue_a2	libelle_freq_charg_encours	-0.6394767583247337	0.26514817801875656	1.0	1	0	0	0
b_v_gb2k_e_contrats	indicateur_viager	libelle_type_produit	-0.9905698348408991	-2.648599773465925	1.0	1	0	0	0
b_v_apg_r_cv_tttauxcontrat	decompte	regcalcul	-1.485712151510443	-1.2244317540139773	1.0	1	0	0	0
b_v_dmr_r_ttrettaux	decompte	regcalcul	-1.9233689050991571	-2.183574205864314	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_f	pernoml_us	-1.9314805970962212	-2.4960297536118863	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_e	urelibl_e	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	ureidec_e	urelibl_e	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_gpas_s_prime_ptf_gpat	codbranch	datimputa	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_ngo_t_provision_rap	franchise_en_jours	code_provision	-0.7169371174370747	-1.3728175018568558	1.0	1	0	0	0
b_v_p3i_r_indiv	franchise_en_jours	code_provision	-0.8147780248470048	-1.5062795784592673	1.0	1	0	0	0
b_v_gpas_s_prime_ptf_gpat	indcoarea	datimputa	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_cv_r_tcloifiscale	cdloifisc	lbloifisccourt	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_cv_r_tcloifiscale	cdloifisc	lbloifisccourt	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	peridec_ur	pernoml_rd	-0.039016578673880024	0.43969956189145476	0.6666666666666666	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_ur	pernoml_rr	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_ur	pernoml_rr	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_j	pernoml_ur	-0.039016578673880024	0.43969956189145476	1.5	1	0	0	0
b_v_dmr_r_ttretflux	pu_pp	pass_compta	0.061799206625483716	-0.31119087064576245	1.0	1	0	0	0
b_v_gbp_e_t5_fin	sexe_ass_1	dir_marche	-0.5210229651330945	0.3634149874631867	1.2	1	0	0	0
b_v_gb2k_r_contrats	type_personne_c2	flag_individuel_collectif	-1.1579965373138148	0.5066757859901496	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_d	dlglibl	0.06706967466727803	0.3138778753976807	1.0	1	0	0	0
b_t_bmg_t_inf_ctrt	idt_cli_cs	l_cotis_precis	-3.9161203206868778	0.5067628857405905	0.8432992394440073	0	0	0	0
b_i_tcga_i_dmtaxeprod	rglpcodc	rglplibl	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_ngo_t_contrat	vers_prod	canton	-0.07506433814279084	0.5067628857405905	1.0	1	0	0	0
b_v_gpas_s_prime_ptf_gpat	codsouinf	datimputa	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_t_bmg_t_inf_ctrt	cd_nat_dern_modif	l_fam_cmpt	-1.5664793676390083	0.4190534370470476	1.1111111111111112	1	0	0	0
b_t_bmg_t_ref_type_proc	cd_type_proc	l_type_proc	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_type_proc	cd_type_proc	l_type_proc	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_tcol_r_dm_contrat_option	cdregstat	lbregstat	0.4083097256713889	-0.053153504978379354	1.0016703786191536	0	0	1	1
b_v_tcol_r_dm_contrat_option	cdregstat	lbregstat	0.4083097256713889	-0.053153504978379354	1.0016703786191536	0	0	1	1
b_v_gb2k_r_contrats	code_origine_systeme	libelle_freq_charg_encours	-0.8350234820713553	-1.846759470911058	1.0	1	0	0	0
b_r_rce_t_libbudgetcollectivite	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_libincapacitejuridique	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_libmntmassesalariale	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_libmotifclotureemail	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_libmotifinvalidadresse	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_libmotifmodifadresse	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_libnbhabitcollectivite	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_libregimeobligatoire	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibcategoriepermis	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibcodeapplication	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibcoderetnormalis	code	libellecode	0.4454674355541191	0.5067628857405905	0.9666666666666667	1	0	0	1
b_r_rce_t_paramlibcommunication	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibfondscommerce	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibmotifcloturebank	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibmotifcloturetel	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibmotifnormalis	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibmotifprevalence	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibnormalisation	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramliboriginepersonne	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibpartcaexport	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibregimeimposition	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibrevenuannuel	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibsecteuractivite	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibstatutidentite	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibstatutoccupant	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibstatutpersonne	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibtitrefonction	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibtitrepers	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibtypeassociation	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibtypebatiment	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibtypepers	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibtypepersmorale	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibtypeprocedure	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_r_rce_t_paramlibtypeunion	code	libellecode	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	peridec_rj	pernoml_rd	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rj	pernoml_rd	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_j	reglibl_h	0.4124003025309491	-0.09711797501070595	1.0	1	0	0	0
b_v_cv_r_tcloifiscale	cdloifisc	lbloifisc	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_cv_r_tcloifiscale	cdloifisc	lbloifisc	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_m_nps_t_hierarchie_adm	level4_id	level4_name	0.7233895340564916	0.5067628857405905	0.9090909090909091	1	0	0	0
b_m_nps_t_hierarchie_adm	level4_id	level4_name	0.7233895340564916	0.5067628857405905	0.9090909090909091	1	0	0	0
b_v_ngo_t_contrat	flag_pu_pp	lib_opt_secu	0.6636251474458666	0.5067628857405905	1.0	1	0	0	0
b_v_ngo_t_contrat	freq_realloc	lib_periodicite	-0.7718372673183436	0.5067628857405905	1.0	1	0	0	0
b_v_ngo_t_contrat	cd_periodicite_vp	lib_presta_cl_obseques	0.7448714099334387	0.5067628857405905	0.2	1	0	0	0
b_v_ngo_t_contrat	flag_fourgous	lib_type_rachat	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_ngo_t_contrat	indic_carence	lib_type_rachat	0.6697090362052542	0.5067628857405905	3.0	1	0	0	0
b_v_gpas_s_prime_ptf_gpat	codgarant	numopeven	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_gps_i_inf_devis_orgtu_bat	org_bat_id	org_bat_lib_immat	-0.8709117191027166	-1.627469300224618	1.1408450704225352	0	1	0	1
b_i_gps_i_inf_devis_orgtu_bat	org_bat_id	org_bat_lib_immat	-0.8709117191027166	-1.627469300224618	1.1408450704225352	0	1	0	1
b_i_tcga_i_dmtaxeint	regidec_s	reglibl_e	-1.8697238566784862	-2.4960297536118863	1.0	1	0	0	0
b_v_dmr_r_ttretcodsap	agedepret	systgestion	-0.3360075965428818	-1.4584809774125527	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_d	urelibl_f	0.03373810805393603	-0.5207267402803748	1.0	1	0	0	0
b_i_gps_i_ref_iard_dwbaxeint_h	ciridec_b	cirlibl_r	-0.11731622700720067	-0.13376867899854647	1.0	1	0	0	0
b_v_gpas_s_prime_ptf_gpat	indcoarea	codsouopt	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_gps_i_ref_iard_dwbaxeint_h	insperidec_a	cirlibl_s	-0.255903859621541	-1.178387341941132	0.9666666666666667	1	0	0	0
b_t_bmg_t_ref_mode_gest	cd_mode_gest	l_mode_gest	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_mode_gest	cd_mode_gest	l_mode_gest	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_ngo_e_flux	flag_proroge	sens_mvt	-1.3285250649613003	0.5022345697151908	1.0	1	0	0	0
b_v_gb2k_e_contrats	sexe_c1	libelle_code_origine_frais	-1.6167313306988333	-0.45316346386371054	1.0	1	0	0	0
b_v_gbp_e_t5_fin	f_lfa	systeme	0.7403204695228731	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ciecodc	urelibl_r	0.05150354227770687	0.43969956189145476	1.5	1	0	0	0
b_v_gpas_s_prime_ptf_gpat	codappart	codsouopt	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_gpas_s_prime_ptf_gpat	codappart	codsouopt	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
rst_tcol_r_s_prestation	cd_uc_evol_bmg	lb_nature_mouvement	0.0	0.0	0.0	0	0	0	0
b_v_ngo_t_contrat	indic_anonymat	lib_qual_pers_1	0.7448714099334387	0.5067628857405905	0.6666666666666666	1	0	0	0
b_v_ngo_t_contrat	flag_fumeur	lib_type_rachat	-0.6018237145067904	0.5067628857405905	1.0	1	0	0	0
b_v_gb2k_r_contrats	code_college	libelle_combinaison_option	-1.2321131528402873	-0.08062650826230927	1.0	1	0	0	0
b_i_ass_i_p_pm_iard_solvency	code_simulation	libelle_simulation	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_ass_i_p_pm_iard_solvency	code_simulation	libelle_simulation	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_ass_v_p_ev_vie_solvency	flag_madelin	lieu_du_sinistre	-1.0091089289344666	-0.9012916798798728	0.6666666666666666	1	0	0	0
b_v_ngo_t_contrat	no_formule	lib_prd_commercial	-2.237954816688124	-0.09854031393539832	1.0833333333333333	0	1	0	0
b_t_bmg_t_ref_bmg_axeprod	num_ordre	l_famille	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_e	pernoml_uf	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_t_bmg_t_dwh_indc_evt_ctrt	indc_ctrt_mod_an	top_coll	0.5739419204834649	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtetp	etpcodc	etplibl	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_type_union	cd_type_union	l_type_union	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_type_union	cd_type_union	l_type_union	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_ngo_t_contrat	contrat_cedant4	lib_mod_gest	0.7448714099334387	0.5067628857405905	0.2222222222222222	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rd	pernoml_re	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rd	pernoml_re	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	flagape	pernoml_rr	0.29328542536388025	0.43969956189145476	1.5	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_ua	pernoml_ua	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	peridec_ua	pernoml_ua	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_ngo_t_contrat	indic_carence	seg_tarif_type_1_fumer	-0.6018237145067904	0.37010337729950976	3.0	1	0	0	0
b_t_bmg_t_dwh_indc_evt_ctrt	indc_ctrt_mod_36m	top_coll	0.22391807544060302	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	groidec	cirlibl_j	-2.5532779806236023	-1.3851717304593307	1.0909090909090908	1	0	0	0
b_t_bmg_t_ref_situ_coass	cd_situ_coass	l_situ_coass	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_situ_coass	cd_situ_coass	l_situ_coass	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_tcol_r_dm_contrat_option	cdsociete	lbsociete	0.67505088215454	0.4776802790685212	0.9361908624735638	0	0	0	1
b_v_tcol_r_dm_contrat_option	cdsociete	lbsociete	0.67505088215454	0.4776802790685212	0.9361908624735638	0	0	0	1
b_v_rejet_r_cv_tz_ttcontrat	cdpartition	nomsas	-1.617281754965332	-0.3332758833674447	1.0	1	0	0	0
b_r_rce_t_sinistre	idtechcontrat	numerodossiersinistreac	-4.036807907050566	-8.173186261335992	0.9872982499738412	0	0	0	0
b_i_tcga_i_dmtaxeint	peridec_uj	pernoml_re	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_uj	pernoml_uf	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_uj	pernoml_uf	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_r_rce_t_personne	prevalence	codeuserregroupclient	-0.7696336540669114	-0.06478567664970264	5.0	1	0	0	0
b_v_ass_v_p_ev_vie_solvency	reference_externe	adresse_1_du_risque	-1.1814654974879226	-1.5776970188329225	1.0157813623754237	0	0	0	0
b_i_tcga_i_dmtaxeint	regidec_a	pernoml_rb	0.06774656717255453	0.31172476956679235	1.0	1	0	0	0
b_v_ngo_t_contrat	flag_madelin	seg_tarif_type_1_fumer	-0.6018237145067904	-1.7698503912721328	1.0	1	0	0	0
b_v_gbp_e_t5_fin	flag_ggp	systeme	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_ngo_t_contrat	tab_mortalite_regl	lib_type_rachat	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_gpas_s_prime_ptf_gpat	codappart	codoption	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_t_bmg_t_ref_type_recours	cd_type_recours	l_type_recours	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_type_recours	cd_type_recours	l_type_recours	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_ngo_t_contrat	cd_sys	lib_type_rachat	0.6697090362052542	0.5067628857405905	1.0	1	0	0	0
b_t_bmg_t_ref_nat_sous_accord	cd_nat_sous_accord	ll_nat_sous_accord	0.23818790838270051	0.3392630976635523	1.04375	0	1	0	1
b_t_bmg_t_ref_nat_sous_accord	cd_nat_sous_accord	ll_nat_sous_accord	0.23818790838270051	0.3392630976635523	1.04375	0	1	0	1
rst_apg_r_s_provision	cd_uc_evol_bmg	modalite_prelevement_fge	0.0	0.0	0.0	0	0	0	0
b_v_gb2k_e_contrats	pays_fiscal	libelle_genration_tx_technique	0.6767031130467551	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_uh	pernoml_ue	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_uh	pernoml_ue	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_t_bmg_t_dwh_indc_evt_ctrt	cd_ori_det	top_coll	-1.475795891879	0.3584320107404882	1.0	1	0	0	0
b_v_dmr_r_ttretcodsap	cdadossement	typprofoc	-1.662120494168379	-3.3591534405766605	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_p	urelibl_p	0.7441945174281622	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_p	urelibl_p	0.7441945174281622	0.5067628857405905	1.0	1	0	0	0
b_v_ngo_t_contrat	indic_cl_obseques	canton	0.6697090362052542	0.5067628857405905	0.3333333333333333	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rd	pernoml_rj	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rd	pernoml_rj	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rh	pernoml_uh	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rh	pernoml_uh	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_gb2k_e_contrats	type_personne_a2	libelle_senacq	-0.33355775346292027	0.11350751250191711	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_f	urelibl_e	0.4381179063142352	-0.05097339822485457	1.0	1	0	0	0
b_v_rejet_r_cv_tz_ttproduit	cdtypproduit	cdtest	0.17165363862658942	0.46954080738985987	1.0	1	0	0	0
b_v_gpas_s_prime_ptf_gpat	codgarant	datimputa	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_f	dlglibl	0.7419952155939612	0.5015334167241453	1.0	1	0	0	0
b_t_bmg_t_ref_param_flux	id_interm	l_agence	0.4545400945473511	0.5067628857405905	0.9713261648745519	0	0	1	0
b_t_bmg_t_ref_fisc	cd_fisc	l_fisc	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_fisc	cd_fisc	l_fisc	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
